ipca;cdi;cambio;impacto_cdi_ativos;impacto_cdi_passivos;impacto_cdi_total;impacto_ipca_ativos;impacto_ipca_passivos;impacto_ipca_total;impacto_cambio_ativos;impacto_cambio_passivos;impacto_cambio_total;impacto_total
0,12022910823419629;0,4661520225867934;0,1692089421262804;955611,6463029265;3519447,77053029;-2563836,1242273636;144274,92988103555;204389,48399813368;-60114,55411709813;253813,4131894206;2538134,131894206;-2284320,7187047857;-4908271,397049247
0,15542854365158837;0,49558298848292887;0,14152302976966333;1015945,1263900042;3741651,563046113;-2725706,436656109;186514,25238190603;264228,5242077002;-77714,27182579419;212284,544654495;2122845,44654495;-1910560,9018904548;-4713981,610372358
0,14015027855090895;0,542457050901692;0,09145517434490723;1112036,9543484687;4095550,734307775;-2983513,779959306;168180,33426109073;238255,4735365452;-70075,13927545448;137182,76151736084;1371827,6151736085;-1234644,8536562477;-4288233,772891008
0,17131876736046397;0,423426566056864;0,09508915104458919;868024,4604165712;3196870,573729323;-2328846,113312752;205582,52083255677;291241,90451278875;-85659,38368023199;142633,7265668838;1426337,2656688378;-1283703,539101954;-3698209,036094938
0,16709175565297174;0,3739874509653448;0,21821130514451154;766674,2744789568;2823605,254788353;-2056930,9803093963;200510,1067835661;284055,98461005196;-83545,87782648587;327316,9577167673;3273169,577167673;-2945852,619450906;-5086329,477586788
0,14856867846795013;0,4011413535944987;0,1611065313610952;822339,7748687223;3028617,2196384654;-2206277,444769743;178282,41416154016;252566,75339551523;-74284,33923397507;241659,7970416428;2416597,970416428;-2174938,173374785;-4455499,957378503
0,17371151680329233;0,4901789976076877;0,12065127436431498;1004866,9450957597;3700851,431938042;-2695984,486842282;208453,8201639508;295309,57856559695;-86855,75840164616;180976,9115464725;1809769,1154647248;-1628792,2039182524;-4411632,449162181
0,11332103458019685;0,44604777464076145;0,09610628268331585;914397,938013561;3367660,698537749;-2453262,7605241877;135985,2414962362;192645,75878633466;-56660,51729009845;144159,42402497376;1441594,2402497376;-1297434,8162247639;-3807358,09403905
0,16031581089134755;0,5214260353183143;0,07116523422555836;1068923,3724025444;3936766,566653273;-2867843,194250729;192378,97306961706;272536,87851529085;-80157,9054456738;106747,85133833754;1067478,5133833752;-960730,6620450377;-3908731,7617414407
0,10242836418464496;0,5504936494007404;0,16689804502878736;1128511,981271518;4156227,0529755903;-3027715,0717040724;122914,03702157395;174128,21911389643;-51214,18209232247;250347,06754318104;2503470,6754318103;-2253123,607888629;-5332052,861685025
0,14712064810830858;0,4504528987044569;0,15450003493880404;923428,4423441367;3400919,3852186496;-2477490,942874513;176544,7777299703;250105,1017841246;-73560,3240541543;231750,05240820607;2317500,5240820604;-2085750,4716738544;-4636801,738602522
0,1488548140639591;0,5212858107266077;0,22544600356986;1068635,911989546;3935707,8709858884;-2867071,9589963425;178625,7768767509;253053,18390873045;-74427,40703197956;338169,00535479;3381690,0535479;-3043521,04819311;-5985020,414221432
0,13944164344286963;0,5010460790267491;0,11608029155409191;1027144,4620048357;3782897,896651956;-2755753,43464712;167329,97213144356;237050,79385287839;-69720,82172143483;174120,43733113786;1741204,3733113788;-1567083,9359802408;-4392558,192348796
0,1313512304625607;0,5177719135149608;0,12331588908879612;1061432,4227056697;3909177,947037954;-2847745,524332284;157621,47655507285;223297,09178635318;-65675,61523128033;184973,83363319418;1849738,336331942;-1664764,5026987477;-4578185,642262312
0,1662977175026945;0,454388530823908;0,16103025099603618;931496,4881890115;3430633,4077205053;-2499136,919531494;199557,2610032334;282706,11975458066;-83148,85875134726;241545,37649405428;2415453,7649405426;-2173908,3884464884;-4756194,166729329
0,1525130808884387;0,4199394479127241;0,23733075617765292;860875,8682210844;3170542,8317410666;-2309666,963519982;183015,69706612645;259272,2375103458;-76256,54044421934;355996,1342664794;3559961,342664794;-3203965,2083983147;-5589888,712362517
0,12769310914832585;0,4600551677659096;0,13504541918698343;943113,0939201147;3473416,5166326175;-2530303,422712503;153231,730977991;217078,28555215395;-63846,55457416293;202568,12878047515;2025681,2878047514;-1823113,1590242763;-4417263,1363109425
0,07688405689559859;0,46084031479234255;0,1692245480342216;944722,6453243023;3479344,3766821865;-2534621,731357884;92260,8682747183;130702,8967225176;-38442,0284477993;253836,8220513324;2538368,220513324;-2284531,3984619915;-4857595,158267675
0,18176550740057673;0,42691027010029436;0,14482271320383133;875166,0537056035;3223172,5392572223;-2348006,485551619;218118,60888069207;309001,36258098047;-90882,75370028839;217234,06980574699;2172340,69805747;-1955106,628251723;-4393995,86750363
0,12989805321994652;0,5766239101324911;0,12785121991489884;1182079,015771607;4353510,521500308;-3171431,505728701;155877,66386393583;220826,69047390908;-64949,026609973254;191776,82987234826;1917768,2987234825;-1725991,4688511342;-4962372,001189808
0,13632621762422253;0,46989206163915637;0,17861447979955625;963278,7263602705;3547685,0653756307;-2584406,33901536;163591,46114906704;231754,56996117832;-68163,10881211128;267921,71969933435;2679217,1969933435;-2411295,477294009;-5063864,925121481
0,09616532832609063;0,47470865755776853;0,14503658171409659;973152,7479934255;3584050,3645611526;-2610897,616567727;115398,39399130877;163481,05815435408;-48082,66416304531;217554,87257114486;2175548,7257114486;-1957993,8531403036;-4616974,133871076
0,13515900242474355;0,49073269155068877;0,13616898501303726;1006002,017678912;3705031,8212077003;-2699029,8035287885;162190,80290969225;229770,30412206403;-67579,50121237178;204253,4775195559;2042534,7751955588;-1838281,2976760028;-4604890,602417164
0,10424316136852814;0,4523094485477939;0,16860652587745767;927234,3695229775;3414936,336535844;-2487701,9670128664;125091,79364223377;177213,37432649784;-52121,580684264074;252909,7888161865;2529097,888161865;-2276188,0993456785;-4816011,647042809
